workload,prompt_idx,policy,error_type,K,accepted_or_entropy
gsm8k,37,ucb_coarse,Under-Drafting,1,0.00905691459774971
gsm8k,37,ucb_coarse,Under-Drafting,1,0.00021205648954492062
gsm8k,37,ucb_coarse,Under-Drafting,1,0.0042811064049601555
gsm8k,37,ucb_coarse,Under-Drafting,1,0.020339036360383034
gsm8k,37,ucb_coarse,Under-Drafting,1,0.06658442318439484
gsm8k,37,ucb_coarse,Under-Drafting,1,2.1883217414142564e-05
gsm8k,37,ucb_coarse,Over-Drafting,8,1
gsm8k,37,ucb_coarse,Under-Drafting,1,0.012500401586294174
gsm8k,37,ucb_coarse,Under-Drafting,1,4.8449586756760255e-05
gsm8k,37,ucb_coarse,Under-Drafting,1,0.02894314005970955
gsm8k,37,ucb_coarse,Under-Drafting,1,0.0504898838698864
gsm8k,38,ucb_coarse,Under-Drafting,1,0.11832788586616516
gsm8k,38,ucb_coarse,Under-Drafting,1,0.0007239640690386295
gsm8k,38,ucb_coarse,Under-Drafting,1,0.18330761790275574
gsm8k,38,ucb_coarse,Under-Drafting,1,0.00034257350489497185
gsm8k,38,ucb_coarse,Under-Drafting,1,0.037536874413490295
gsm8k,38,ucb_coarse,Under-Drafting,1,0.0018565942300483584
gsm8k,38,ucb_coarse,Under-Drafting,1,0.13288241624832153
gsm8k,38,ucb_coarse,Under-Drafting,1,0.04952073469758034
gsm8k,38,ucb_coarse,Under-Drafting,1,0.015622012317180634
gsm8k,38,ucb_coarse,Under-Drafting,1,0.06510738283395767
gsm8k,38,ucb_coarse,Under-Drafting,1,0.09343332052230835
gsm8k,39,ucb_coarse,Under-Drafting,1,0.0063960133120417595
gsm8k,39,ucb_coarse,Over-Drafting,8,0
gsm8k,40,ucb_coarse,Under-Drafting,1,0.014571011066436768
gsm8k,40,ucb_coarse,Under-Drafting,1,0.0074001820757985115
gsm8k,40,ucb_coarse,Under-Drafting,1,0.006946227513253689
gsm8k,40,ucb_coarse,Under-Drafting,1,0.0006132751004770398
gsm8k,40,ucb_coarse,Under-Drafting,1,0.0033829081803560257
gsm8k,40,ucb_coarse,Under-Drafting,1,5.8178731705993414e-05
gsm8k,40,ucb_coarse,Under-Drafting,1,0.18253915011882782
gsm8k,40,ucb_coarse,Under-Drafting,1,0.00015201464702840894
gsm8k,40,ucb_coarse,Under-Drafting,1,0.04293008893728256
gsm8k,40,ucb_coarse,Under-Drafting,1,0.027802743017673492
gsm8k,40,ucb_coarse,Under-Drafting,1,0.08458040654659271
gsm8k,40,ucb_coarse,Under-Drafting,1,0.0038768514059484005
gsm8k,40,ucb_coarse,Under-Drafting,1,0.03197655454277992
gsm8k,40,ucb_coarse,Under-Drafting,1,0.03598177433013916
gsm8k,40,ucb_coarse,Under-Drafting,1,0.00025888741947710514
gsm8k,40,ucb_coarse,Under-Drafting,1,0.0032254087273031473
gsm8k,40,ucb_coarse,Under-Drafting,1,0.012328244745731354
gsm8k,40,ucb_coarse,Under-Drafting,1,0.06570243835449219
gsm8k,40,ucb_coarse,Under-Drafting,1,0.0033243608195334673
gsm8k,40,ucb_coarse,Under-Drafting,1,0.1008225828409195
gsm8k,40,ucb_coarse,Under-Drafting,1,0.186044380068779
gsm8k,40,ucb_coarse,Under-Drafting,1,0.006651974283158779
gsm8k,40,ucb_coarse,Under-Drafting,1,0.01076442003250122
gsm8k,40,ucb_coarse,Under-Drafting,1,0.16496340930461884
gsm8k,41,ucb_coarse,Under-Drafting,1,0.06747535616159439
gsm8k,41,ucb_coarse,Under-Drafting,1,0.14694413542747498
gsm8k,41,ucb_coarse,Under-Drafting,1,0.01996126025915146
gsm8k,41,ucb_coarse,Under-Drafting,1,0.09354305267333984
gsm8k,41,ucb_coarse,Under-Drafting,1,0.0029418575577437878
gsm8k,41,ucb_coarse,Under-Drafting,1,0.0062710861675441265
gsm8k,41,ucb_coarse,Under-Drafting,1,0.006813749670982361
gsm8k,41,ucb_coarse,Under-Drafting,1,0.0009301579557359219
gsm8k,41,ucb_coarse,Over-Drafting,8,1
gsm8k,42,ucb_coarse,Under-Drafting,1,0.026744868606328964
gsm8k,42,ucb_coarse,Under-Drafting,1,0.006853592582046986
gsm8k,42,ucb_coarse,Under-Drafting,1,0.007587642874568701
gsm8k,42,ucb_coarse,Under-Drafting,1,0.01660073734819889
gsm8k,42,ucb_coarse,Under-Drafting,1,0.024492455646395683
gsm8k,42,ucb_coarse,Under-Drafting,1,0.0016510147834196687
gsm8k,42,ucb_coarse,Under-Drafting,1,0.020797600969672203
gsm8k,42,ucb_coarse,Under-Drafting,1,0.0014718519523739815
gsm8k,42,ucb_coarse,Under-Drafting,1,2.407151441730093e-06
gsm8k,42,ucb_coarse,Under-Drafting,1,0.01458669826388359
gsm8k,42,ucb_coarse,Under-Drafting,1,0.004417791031301022
gsm8k,42,ucb_coarse,Under-Drafting,1,0.06823275238275528
gsm8k,42,ucb_coarse,Under-Drafting,1,0.036631740629673004
gsm8k,42,ucb_coarse,Under-Drafting,1,0.00033375454950146377
gsm8k,42,ucb_coarse,Under-Drafting,1,0.0669785887002945
gsm8k,42,ucb_coarse,Under-Drafting,1,0.08721569925546646
gsm8k,42,ucb_coarse,Under-Drafting,1,0.00034925740328617394
gsm8k,42,ucb_coarse,Under-Drafting,1,0.0005693786661140621
gsm8k,42,ucb_coarse,Under-Drafting,1,4.344163244240917e-05
gsm8k,43,ucb_coarse,Under-Drafting,1,0.1847011297941208
gsm8k,43,ucb_coarse,Under-Drafting,1,0.14138372242450714
gsm8k,43,ucb_coarse,Under-Drafting,1,0.0156449805945158
gsm8k,43,ucb_coarse,Under-Drafting,1,0.0022846339270472527
gsm8k,43,ucb_coarse,Under-Drafting,1,0.02122758887708187
gsm8k,43,ucb_coarse,Under-Drafting,1,0.0005737500032410026
gsm8k,43,ucb_coarse,Under-Drafting,1,4.0473227272741497e-05
gsm8k,44,ucb_coarse,Under-Drafting,1,0.009908761829137802
gsm8k,44,ucb_coarse,Under-Drafting,1,0.11981771886348724
gsm8k,44,ucb_coarse,Under-Drafting,1,0.010335817001760006
gsm8k,44,ucb_coarse,Under-Drafting,1,0.00033629703102633357
gsm8k,44,ucb_coarse,Under-Drafting,1,0.0010541434166952968
gsm8k,44,ucb_coarse,Under-Drafting,1,0.0002914387150667608
gsm8k,44,ucb_coarse,Under-Drafting,1,0.0015279878862202168
gsm8k,44,ucb_coarse,Under-Drafting,1,0.010196518152952194
gsm8k,44,ucb_coarse,Under-Drafting,1,3.9384132833220065e-05
gsm8k,44,ucb_coarse,Under-Drafting,1,0.18603995442390442
gsm8k,44,ucb_coarse,Under-Drafting,1,0.17956151068210602
gsm8k,44,ucb_coarse,Under-Drafting,1,0.007500852458178997
gsm8k,44,ucb_coarse,Under-Drafting,1,0.08170545846223831
gsm8k,44,ucb_coarse,Under-Drafting,1,0.024701349437236786
gsm8k,44,ucb_coarse,Under-Drafting,1,0.0015384301077574492
gsm8k,44,ucb_coarse,Under-Drafting,1,0.0001526868436485529
gsm8k,44,ucb_coarse,Under-Drafting,1,4.5739809138467535e-05
gsm8k,45,ucb_coarse,Under-Drafting,1,0.016304679214954376
gsm8k,45,ucb_coarse,Under-Drafting,1,6.710385059705004e-05
gsm8k,45,ucb_coarse,Under-Drafting,1,0.14703895151615143
gsm8k,45,ucb_coarse,Under-Drafting,1,0.02936328947544098
gsm8k,45,ucb_coarse,Under-Drafting,1,0.13424384593963623
gsm8k,45,ucb_coarse,Under-Drafting,1,0.016665218397974968
gsm8k,45,ucb_coarse,Under-Drafting,1,0.00028053796268068254
gsm8k,45,ucb_coarse,Under-Drafting,1,0.02583662047982216
gsm8k,45,ucb_coarse,Under-Drafting,1,8.583682210883126e-05
gsm8k,45,ucb_coarse,Under-Drafting,1,0.19822686910629272
gsm8k,45,ucb_coarse,Over-Drafting,8,0
gsm8k,45,ucb_coarse,Under-Drafting,1,0.008594172075390816
gsm8k,46,ucb_coarse,Under-Drafting,1,0.0009950356325134635
gsm8k,46,ucb_coarse,Under-Drafting,1,0.055747609585523605
gsm8k,46,ucb_coarse,Under-Drafting,1,0.11084075272083282
gsm8k,46,ucb_coarse,Under-Drafting,1,0.07454501837491989
gsm8k,46,ucb_coarse,Under-Drafting,1,0.03323474898934364
gsm8k,46,ucb_coarse,Under-Drafting,1,0.02288242243230343
gsm8k,46,ucb_coarse,Under-Drafting,1,0.03842712193727493
gsm8k,46,ucb_coarse,Under-Drafting,1,0.10841324925422668
gsm8k,46,ucb_coarse,Under-Drafting,1,0.06992841511964798
gsm8k,46,ucb_coarse,Under-Drafting,1,0.14343546330928802
gsm8k,46,ucb_coarse,Under-Drafting,1,0.009556962177157402
gsm8k,46,ucb_coarse,Under-Drafting,1,0.011623803526163101
gsm8k,46,ucb_coarse,Under-Drafting,1,0.003863816149532795
gsm8k,46,ucb_coarse,Under-Drafting,1,0.0742020532488823
gsm8k,47,ucb_coarse,Under-Drafting,1,0.11159393191337585
gsm8k,47,ucb_coarse,Under-Drafting,1,0.10773038864135742
gsm8k,47,ucb_coarse,Under-Drafting,1,0.05488533899188042
gsm8k,47,ucb_coarse,Under-Drafting,1,0.07004120945930481
gsm8k,47,ucb_coarse,Under-Drafting,1,0.00018066569464281201
gsm8k,47,ucb_coarse,Under-Drafting,1,0.07080172002315521
gsm8k,47,ucb_coarse,Over-Drafting,8,0
gsm8k,47,ucb_coarse,Under-Drafting,1,0.007757964543998241
gsm8k,47,ucb_coarse,Under-Drafting,1,0.061315298080444336
gsm8k,48,ucb_coarse,Under-Drafting,1,0.057721707969903946
gsm8k,48,ucb_coarse,Under-Drafting,1,3.2195053790928796e-05
gsm8k,48,ucb_coarse,Under-Drafting,1,0.08235902339220047
gsm8k,48,ucb_coarse,Under-Drafting,1,0.05805375427007675
gsm8k,48,ucb_coarse,Under-Drafting,1,0.011806790716946125
gsm8k,48,ucb_coarse,Under-Drafting,1,0.014920259825885296
gsm8k,48,ucb_coarse,Under-Drafting,1,0.0015137572772800922
gsm8k,48,ucb_coarse,Under-Drafting,1,0.007278100121766329
gsm8k,48,ucb_coarse,Under-Drafting,1,0.0005847263382747769
gsm8k,48,ucb_coarse,Under-Drafting,1,0.1636720448732376
gsm8k,48,ucb_coarse,Under-Drafting,1,0.10740437358617783
gsm8k,48,ucb_coarse,Under-Drafting,1,0.010519769042730331
gsm8k,48,ucb_coarse,Under-Drafting,1,0.13744445145130157
gsm8k,48,ucb_coarse,Under-Drafting,1,0.052650559693574905
gsm8k,48,ucb_coarse,Under-Drafting,1,0.047628920525312424
gsm8k,48,ucb_coarse,Under-Drafting,1,8.099793194560334e-05
gsm8k,48,ucb_coarse,Under-Drafting,1,0.18652211129665375
gsm8k,48,ucb_coarse,Under-Drafting,1,0.008038821630179882
gsm8k,49,ucb_coarse,Under-Drafting,1,0.10003563016653061
gsm8k,49,ucb_coarse,Under-Drafting,1,0.0005039595416747034
gsm8k,49,ucb_coarse,Under-Drafting,1,0.12641334533691406
gsm8k,49,ucb_coarse,Under-Drafting,1,0.08919166028499603
gsm8k,49,ucb_coarse,Under-Drafting,1,0.0322793610394001
gsm8k,49,ucb_coarse,Under-Drafting,1,0.0034386166371405125
gsm8k,49,ucb_coarse,Under-Drafting,1,0.0018572325352579355
gsm8k,49,ucb_coarse,Under-Drafting,1,3.959494279115461e-05
gsm8k,49,ucb_coarse,Under-Drafting,1,0.16890594363212585
gsm8k,49,ucb_coarse,Under-Drafting,1,0.16851867735385895
gsm8k,49,ucb_coarse,Under-Drafting,1,0.07059364020824432
gsm8k,49,ucb_coarse,Under-Drafting,1,3.6242083297111094e-05
gsm8k,49,ucb_coarse,Under-Drafting,1,0.07966773211956024
gsm8k,49,ucb_coarse,Under-Drafting,1,0.13700614869594574
gsm8k,49,ucb_coarse,Under-Drafting,1,0.0018683586968109012
gsm8k,49,ucb_coarse,Under-Drafting,1,0.0010879100300371647
gsm8k,49,ucb_coarse,Under-Drafting,1,0.005493996664881706
gsm8k,49,ucb_coarse,Under-Drafting,1,0.16697973012924194
gsm8k,49,ucb_coarse,Under-Drafting,1,0.002900197869166732
gsm8k,49,ucb_coarse,Under-Drafting,1,1.755911944201216e-05
gsm8k,49,ucb_coarse,Under-Drafting,1,0.004489133134484291
gsm8k,49,ucb_coarse,Under-Drafting,1,0.023746201768517494
gsm8k,50,ucb_coarse,Under-Drafting,1,0.02914031781256199
gsm8k,50,ucb_coarse,Under-Drafting,1,0.026312215253710747
gsm8k,50,ucb_coarse,Under-Drafting,1,0.05067998543381691
gsm8k,50,ucb_coarse,Under-Drafting,1,0.1712380051612854
gsm8k,50,ucb_coarse,Under-Drafting,1,0.0009432825027033687
gsm8k,50,ucb_coarse,Under-Drafting,1,0.0031330338679254055
gsm8k,50,ucb_coarse,Under-Drafting,1,0.05261990800499916
gsm8k,50,ucb_coarse,Under-Drafting,1,5.3351479436969385e-05
gsm8k,50,ucb_coarse,Under-Drafting,1,0.17258480191230774
gsm8k,50,ucb_coarse,Under-Drafting,1,7.96257154433988e-05
gsm8k,50,ucb_coarse,Under-Drafting,1,0.010219749063253403
gsm8k,50,ucb_coarse,Under-Drafting,1,0.00044179277028888464
gsm8k,50,ucb_coarse,Under-Drafting,1,0.10027842968702316
gsm8k,51,ucb_coarse,Under-Drafting,1,0.19603265821933746
gsm8k,51,ucb_coarse,Under-Drafting,1,0.02823360450565815
gsm8k,51,ucb_coarse,Under-Drafting,1,0.10080070793628693
gsm8k,51,ucb_coarse,Under-Drafting,1,0.01452750712633133
gsm8k,51,ucb_coarse,Under-Drafting,1,0.04308430105447769
gsm8k,51,ucb_coarse,Under-Drafting,1,0.12528622150421143
gsm8k,51,ucb_coarse,Under-Drafting,1,0.04057115688920021
gsm8k,51,ucb_coarse,Under-Drafting,1,0.00025838270084932446
gsm8k,51,ucb_coarse,Under-Drafting,1,0.1652912050485611
gsm8k,51,ucb_coarse,Under-Drafting,1,0.008593622595071793
gsm8k,51,ucb_coarse,Under-Drafting,1,0.16199609637260437
gsm8k,52,ucb_coarse,Under-Drafting,1,0.01127688493579626
gsm8k,52,ucb_coarse,Under-Drafting,1,0.0034767896868288517
gsm8k,52,ucb_coarse,Under-Drafting,1,0.03316275775432587
gsm8k,52,ucb_coarse,Under-Drafting,1,0.022246262058615685
gsm8k,52,ucb_coarse,Under-Drafting,1,0.000521581619977951
gsm8k,52,ucb_coarse,Under-Drafting,1,0.06796324998140335
gsm8k,52,ucb_coarse,Under-Drafting,1,0.06467617303133011
gsm8k,52,ucb_coarse,Under-Drafting,1,0.02171887271106243
gsm8k,52,ucb_coarse,Under-Drafting,1,3.9005008147796616e-05
gsm8k,53,ucb_coarse,Under-Drafting,1,0.02122386544942856
gsm8k,53,ucb_coarse,Under-Drafting,1,0.07555323094129562
gsm8k,53,ucb_coarse,Under-Drafting,1,0.19444766640663147
gsm8k,53,ucb_coarse,Under-Drafting,1,0.06815594434738159
gsm8k,53,ucb_coarse,Under-Drafting,1,0.12221164256334305
gsm8k,53,ucb_coarse,Under-Drafting,1,0.15215419232845306
gsm8k,53,ucb_coarse,Under-Drafting,1,0.011203071102499962
gsm8k,53,ucb_coarse,Under-Drafting,1,0.0004168104787822813
gsm8k,53,ucb_coarse,Under-Drafting,1,0.0003565300430636853
gsm8k,53,ucb_coarse,Under-Drafting,1,0.0010390471434220672
gsm8k,53,ucb_coarse,Under-Drafting,1,0.0015953409019857645
gsm8k,53,ucb_coarse,Under-Drafting,1,0.0003499943413771689
gsm8k,53,ucb_coarse,Under-Drafting,1,0.03699254244565964
gsm8k,53,ucb_coarse,Under-Drafting,1,0.005332129076123238
gsm8k,53,ucb_coarse,Under-Drafting,1,0.12446753680706024
gsm8k,53,ucb_coarse,Under-Drafting,1,0.005631457548588514
gsm8k,54,ucb_coarse,Under-Drafting,1,0.057006072252988815
gsm8k,54,ucb_coarse,Under-Drafting,1,0.12104342877864838
gsm8k,54,ucb_coarse,Under-Drafting,1,0.006352593190968037
gsm8k,54,ucb_coarse,Under-Drafting,1,0.03172364830970764
gsm8k,54,ucb_coarse,Under-Drafting,1,0.0008587606716901064
gsm8k,54,ucb_coarse,Under-Drafting,1,0.10928746312856674
gsm8k,54,ucb_coarse,Under-Drafting,1,0.003577565075829625
gsm8k,54,ucb_coarse,Under-Drafting,1,0.036596477031707764
gsm8k,54,ucb_coarse,Under-Drafting,1,0.022434189915657043
gsm8k,54,ucb_coarse,Under-Drafting,1,0.08606551587581635
gsm8k,54,ucb_coarse,Under-Drafting,1,0.003977080807089806
gsm8k,54,ucb_coarse,Under-Drafting,1,0.000976849114522338
gsm8k,54,ucb_coarse,Under-Drafting,1,0.09478890895843506
gsm8k,54,ucb_coarse,Under-Drafting,1,0.06959512829780579
gsm8k,55,ucb_coarse,Under-Drafting,1,0.013971195556223392
gsm8k,55,ucb_coarse,Under-Drafting,1,0.013445448130369186
gsm8k,55,ucb_coarse,Under-Drafting,1,0.13093188405036926
gsm8k,55,ucb_coarse,Under-Drafting,1,0.0013338889693841338
gsm8k,55,ucb_coarse,Under-Drafting,1,0.0005473330384120345
gsm8k,55,ucb_coarse,Under-Drafting,1,0.00045368087012320757
gsm8k,55,ucb_coarse,Under-Drafting,1,0.0009635529713705182
gsm8k,55,ucb_coarse,Under-Drafting,1,0.002634845208376646
gsm8k,55,ucb_coarse,Under-Drafting,1,0.09954455494880676
gsm8k,55,ucb_coarse,Under-Drafting,1,0.0033862395212054253
gsm8k,55,ucb_coarse,Under-Drafting,1,0.13559135794639587
gsm8k,55,ucb_coarse,Under-Drafting,1,0.003458151826635003
gsm8k,55,ucb_coarse,Under-Drafting,1,0.009929881431162357
gsm8k,55,ucb_coarse,Under-Drafting,1,0.0008267281809821725
gsm8k,55,ucb_coarse,Under-Drafting,1,0.001424235524609685
gsm8k,55,ucb_coarse,Under-Drafting,1,0.013561321422457695
gsm8k,55,ucb_coarse,Under-Drafting,1,0.0017478165682405233
gsm8k,56,ucb_coarse,Under-Drafting,1,0.02157432585954666
gsm8k,56,ucb_coarse,Under-Drafting,1,0.10799071937799454
gsm8k,56,ucb_coarse,Under-Drafting,1,0.0015888902125880122
gsm8k,56,ucb_coarse,Under-Drafting,1,0.0032728747464716434
gsm8k,56,ucb_coarse,Under-Drafting,1,0.003298233263194561
gsm8k,56,ucb_coarse,Under-Drafting,1,0.0011398602509871125
gsm8k,56,ucb_coarse,Under-Drafting,1,0.17090755701065063
gsm8k,56,ucb_coarse,Over-Drafting,8,1
gsm8k,56,ucb_coarse,Under-Drafting,1,0.019434569403529167
gsm8k,56,ucb_coarse,Under-Drafting,1,0.028196139261126518
gsm8k,56,ucb_coarse,Under-Drafting,1,0.09475965052843094
gsm8k,58,ucb_coarse,Under-Drafting,1,0.02461889013648033
gsm8k,58,ucb_coarse,Under-Drafting,1,0.08711441606283188
gsm8k,58,ucb_coarse,Under-Drafting,1,0.018362537026405334
gsm8k,58,ucb_coarse,Under-Drafting,1,4.73838226753287e-05
gsm8k,58,ucb_coarse,Under-Drafting,1,0.002066374057903886
gsm8k,58,ucb_coarse,Under-Drafting,1,0.01836787350475788
gsm8k,58,ucb_coarse,Under-Drafting,1,0.006944661494344473
gsm8k,58,ucb_coarse,Under-Drafting,1,0.059444040060043335
gsm8k,58,ucb_coarse,Under-Drafting,1,0.09239931404590607
gsm8k,58,ucb_coarse,Under-Drafting,1,0.004808039404451847
gsm8k,58,ucb_coarse,Over-Drafting,8,0
gsm8k,58,ucb_coarse,Under-Drafting,1,0.012228324078023434
gsm8k,59,ucb_coarse,Under-Drafting,1,0.004858741536736488
gsm8k,59,ucb_coarse,Under-Drafting,1,0.012152351438999176
gsm8k,59,ucb_coarse,Under-Drafting,1,0.06497498601675034
gsm8k,59,ucb_coarse,Under-Drafting,1,0.009321365505456924
gsm8k,59,ucb_coarse,Under-Drafting,1,0.0561174675822258
gsm8k,59,ucb_coarse,Under-Drafting,1,0.0023149640765041113
gsm8k,59,ucb_coarse,Under-Drafting,1,0.11624382436275482
gsm8k,59,ucb_coarse,Under-Drafting,1,0.17707782983779907
gsm8k,60,ucb_coarse,Under-Drafting,1,5.559232249652268e-06
gsm8k,60,ucb_coarse,Under-Drafting,1,0.009992389008402824
gsm8k,60,ucb_coarse,Under-Drafting,1,0.04303964599967003
gsm8k,60,ucb_coarse,Under-Drafting,1,0.01295215729624033
gsm8k,60,ucb_coarse,Under-Drafting,1,0.008555945008993149
gsm8k,60,ucb_coarse,Under-Drafting,1,0.002890173578634858
gsm8k,60,ucb_coarse,Under-Drafting,1,0.011032452806830406
gsm8k,60,ucb_coarse,Under-Drafting,1,0.0013230855111032724
gsm8k,60,ucb_coarse,Under-Drafting,1,0.08687339723110199
gsm8k,60,ucb_coarse,Under-Drafting,1,0.00047666937462054193
gsm8k,60,ucb_coarse,Under-Drafting,1,0.00010886183008551598
gsm8k,60,ucb_coarse,Under-Drafting,1,0.001745843212120235
gsm8k,60,ucb_coarse,Under-Drafting,1,0.013031112030148506
gsm8k,60,ucb_coarse,Under-Drafting,1,0.010500229895114899
gsm8k,60,ucb_coarse,Under-Drafting,1,0.06162668764591217
gsm8k,60,ucb_coarse,Under-Drafting,1,0.04540586844086647
gsm8k,60,ucb_coarse,Under-Drafting,1,0.0032265635672956705
gsm8k,60,ucb_coarse,Under-Drafting,1,0.03299396485090256
gsm8k,61,ucb_coarse,Under-Drafting,1,0.047985535115003586
gsm8k,61,ucb_coarse,Under-Drafting,1,0.0007500569918192923
gsm8k,61,ucb_coarse,Under-Drafting,1,0.011190712451934814
gsm8k,61,ucb_coarse,Under-Drafting,1,0.16517560184001923
gsm8k,61,ucb_coarse,Under-Drafting,1,0.06550285220146179
gsm8k,61,ucb_coarse,Under-Drafting,1,0.0829305425286293
gsm8k,61,ucb_coarse,Under-Drafting,1,0.000528441509231925
gsm8k,61,ucb_coarse,Under-Drafting,1,0.07726076245307922
gsm8k,61,ucb_coarse,Under-Drafting,1,0.0017276994185522199
gsm8k,61,ucb_coarse,Under-Drafting,1,2.2886060833116062e-05
gsm8k,61,ucb_coarse,Under-Drafting,1,0.00089458585716784
gsm8k,61,ucb_coarse,Under-Drafting,1,0.018729345872998238
gsm8k,61,ucb_coarse,Under-Drafting,1,8.891260222299024e-06
gsm8k,61,ucb_coarse,Under-Drafting,1,0.0926491767168045
gsm8k,61,ucb_coarse,Under-Drafting,1,0.00075856305193156
gsm8k,61,ucb_coarse,Under-Drafting,1,0.017108287662267685
gsm8k,61,ucb_coarse,Under-Drafting,1,0.010236506350338459
gsm8k,62,ucb_coarse,Under-Drafting,1,0.14271515607833862
gsm8k,62,ucb_coarse,Under-Drafting,1,0.003122129710391164
gsm8k,62,ucb_coarse,Under-Drafting,1,0.010079767554998398
gsm8k,62,ucb_coarse,Under-Drafting,1,0.004132470116019249
gsm8k,62,ucb_coarse,Under-Drafting,1,0.015970660373568535
gsm8k,62,ucb_coarse,Under-Drafting,1,0.018964646384119987
gsm8k,62,ucb_coarse,Under-Drafting,1,0.0008261229959316552
gsm8k,62,ucb_coarse,Under-Drafting,1,0.00436771335080266
gsm8k,62,ucb_coarse,Under-Drafting,1,0.0005951916100457311
gsm8k,62,ucb_coarse,Under-Drafting,1,0.000575991696678102
gsm8k,62,ucb_coarse,Under-Drafting,1,0.02288023754954338
gsm8k,62,ucb_coarse,Under-Drafting,1,0.05997344106435776
gsm8k,62,ucb_coarse,Under-Drafting,1,0.12087670713663101
gsm8k,63,ucb_coarse,Under-Drafting,1,0.011289339512586594
gsm8k,63,ucb_coarse,Under-Drafting,1,0.03461410105228424
gsm8k,63,ucb_coarse,Under-Drafting,1,0.050426796078681946
gsm8k,63,ucb_coarse,Under-Drafting,1,0.053200989961624146
gsm8k,63,ucb_coarse,Under-Drafting,1,0.001531231333501637
gsm8k,63,ucb_coarse,Under-Drafting,1,0.001257292809896171
gsm8k,63,ucb_coarse,Under-Drafting,1,0.0020770507398992777
gsm8k,63,ucb_coarse,Under-Drafting,1,0.003581792348995805
gsm8k,63,ucb_coarse,Under-Drafting,1,0.0011667851358652115
gsm8k,63,ucb_coarse,Under-Drafting,1,0.012123845517635345
gsm8k,63,ucb_coarse,Under-Drafting,1,0.020218759775161743
gsm8k,63,ucb_coarse,Under-Drafting,1,0.006150716450065374
gsm8k,63,ucb_coarse,Under-Drafting,1,0.0017075365176424384
gsm8k,63,ucb_coarse,Under-Drafting,1,0.04564560949802399
gsm8k,64,ucb_coarse,Over-Drafting,8,0
gsm8k,64,ucb_coarse,Under-Drafting,1,0.0734257847070694
gsm8k,64,ucb_coarse,Under-Drafting,1,0.13458466529846191
gsm8k,65,ucb_coarse,Under-Drafting,1,0.017811210826039314
gsm8k,65,ucb_coarse,Under-Drafting,1,0.00783323310315609
gsm8k,65,ucb_coarse,Under-Drafting,1,0.0506160706281662
gsm8k,65,ucb_coarse,Under-Drafting,1,0.0008181328303180635
gsm8k,65,ucb_coarse,Under-Drafting,1,0.0013506710529327393
gsm8k,65,ucb_coarse,Under-Drafting,1,0.08882784843444824
gsm8k,65,ucb_coarse,Under-Drafting,1,0.15851308405399323
gsm8k,65,ucb_coarse,Under-Drafting,1,0.0009122957708314061
gsm8k,65,ucb_coarse,Under-Drafting,1,0.0025439306627959013
gsm8k,65,ucb_coarse,Under-Drafting,1,0.05350777879357338
gsm8k,65,ucb_coarse,Under-Drafting,1,0.0071938419714570045
gsm8k,65,ucb_coarse,Under-Drafting,1,0.10532879084348679
gsm8k,65,ucb_coarse,Under-Drafting,1,0.026333114132285118
gsm8k,65,ucb_coarse,Under-Drafting,1,0.03603757917881012
gsm8k,65,ucb_coarse,Under-Drafting,1,0.00813185703009367
gsm8k,65,ucb_coarse,Under-Drafting,1,0.0008887402946129441
gsm8k,66,ucb_coarse,Under-Drafting,1,0.020801197737455368
gsm8k,66,ucb_coarse,Under-Drafting,1,0.0004400646430440247
gsm8k,66,ucb_coarse,Under-Drafting,1,0.18373548984527588
gsm8k,66,ucb_coarse,Under-Drafting,1,0.005894795060157776
gsm8k,66,ucb_coarse,Under-Drafting,1,0.0042265248484909534
gsm8k,66,ucb_coarse,Under-Drafting,1,0.04309932887554169
gsm8k,66,ucb_coarse,Under-Drafting,1,0.18398413062095642
gsm8k,66,ucb_coarse,Under-Drafting,1,0.027364542707800865
gsm8k,66,ucb_coarse,Under-Drafting,1,0.19914895296096802
gsm8k,67,ucb_coarse,Under-Drafting,1,0.05826602131128311
gsm8k,67,ucb_coarse,Under-Drafting,1,0.0017069083405658603
gsm8k,67,ucb_coarse,Under-Drafting,1,0.1292494684457779
gsm8k,67,ucb_coarse,Under-Drafting,1,0.002209662226960063
gsm8k,67,ucb_coarse,Under-Drafting,1,0.020907994359731674
gsm8k,67,ucb_coarse,Under-Drafting,1,0.16306431591510773
gsm8k,67,ucb_coarse,Under-Drafting,1,3.498276055324823e-05
gsm8k,67,ucb_coarse,Under-Drafting,1,0.008166549727320671
gsm8k,67,ucb_coarse,Under-Drafting,1,0.0016144439578056335
gsm8k,67,ucb_coarse,Under-Drafting,1,0.06258173286914825
gsm8k,67,ucb_coarse,Under-Drafting,1,0.03327206149697304
gsm8k,67,ucb_coarse,Under-Drafting,1,0.07784442603588104
gsm8k,67,ucb_coarse,Under-Drafting,1,0.19085289537906647
gsm8k,67,ucb_coarse,Under-Drafting,1,0.0003757005906663835
gsm8k,67,ucb_coarse,Under-Drafting,1,0.001494342926889658
gsm8k,67,ucb_coarse,Under-Drafting,1,0.13673920929431915
gsm8k,67,ucb_coarse,Under-Drafting,1,0.1373366117477417
gsm8k,67,ucb_coarse,Under-Drafting,1,0.040587347000837326
gsm8k,67,ucb_coarse,Under-Drafting,1,4.550502126221545e-06
gsm8k,67,ucb_coarse,Under-Drafting,1,0.07198859751224518
